date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:47:52	34420/34420	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:18%20GMT	https://analytics.soccerment.com/en/player/186665/rick-karsdorp-1995-02-11	F:Versus/versus/analytics.soccerment.com/en/player/186665/rick-karsdorp-1995-02-11.html	(from https://analytics.soccerment.com/en/team/roma)
23:47:53	10465/10465	---M--	200	added ('OK')	image/png	etag:%22f2241eb4aef3b2f8e8b6b5b98ef10fdc%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/rick-karsdorp-1995-02-11.png?r=502444702	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/rick-karsdorp-1995-02-114299.png	(from https://analytics.soccerment.com/en/team/roma)
23:47:55	36829/36829	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:21%20GMT	https://analytics.soccerment.com/en/player/57249/henrikh-mkhitaryan-1989-01-21	F:Versus/versus/analytics.soccerment.com/en/player/57249/henrikh-mkhitaryan-1989-01-21.html	(from https://analytics.soccerment.com/en/team/roma)
23:47:56	10520/10520	---M--	200	added ('OK')	image/png	etag:%227aa0b48277cd284b9cac31379f8cd996%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/henrikh-mkhitaryan-1989-01-21.png?r=438197269	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/henrikh-mkhitaryan-1989-01-2113f1.png	(from https://analytics.soccerment.com/en/team/roma)
23:47:59	35272/35272	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:24%20GMT	https://analytics.soccerment.com/en/player/96740/jordan-veretout-1993-03-01	F:Versus/versus/analytics.soccerment.com/en/player/96740/jordan-veretout-1993-03-01.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:00	10639/10639	---M--	200	added ('OK')	image/png	etag:%2277f3ff2e45d5202dfa97267b5ae3eb3f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/jordan-veretout-1993-03-01.png?r=1091759538	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/jordan-veretout-1993-03-017996.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:02	34404/34404	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:27%20GMT	https://analytics.soccerment.com/en/player/433059/marash-kumbulla-2000-02-08	F:Versus/versus/analytics.soccerment.com/en/player/433059/marash-kumbulla-2000-02-08.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:03	6110/6110	---M--	200	added ('OK')	image/png	etag:%22b463d8c57cb0b54b237b6b2f8e468302%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/marash-kumbulla-2000-02-08.png?r=1232478547	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/marash-kumbulla-2000-02-082cde.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:05	33250/33250	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:31%20GMT	https://analytics.soccerment.com/en/player/244704/matias-vina-1997-11-09	F:Versus/versus/analytics.soccerment.com/en/player/244704/matias-vina-1997-11-09.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:06	16269/16269	---M--	200	added ('OK')	image/png	etag:%220ebdf251a65a0b54fd178e33231b38a2%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/matias-vina-1997-11-09.png?r=307505961	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/matias-vina-1997-11-09e718.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:07	33342/33342	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:33%20GMT	https://analytics.soccerment.com/en/player/205048/eldor-shomurodov-1995-06-29	F:Versus/versus/analytics.soccerment.com/en/player/205048/eldor-shomurodov-1995-06-29.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:08	15116/15116	---M--	200	added ('OK')	image/png	etag:%225f0fcfe5970d6880482ed926e189f42a%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/eldor-shomurodov-1995-06-29.png?r=1941610390	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/eldor-shomurodov-1995-06-29dd94.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:10	35463/35463	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:36%20GMT	https://analytics.soccerment.com/en/player/58928/stephan-el-shaarawy-1992-10-27	F:Versus/versus/analytics.soccerment.com/en/player/58928/stephan-el-shaarawy-1992-10-27.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:11	10922/10922	---M--	200	added ('OK')	image/png	etag:%220fc06f482b7c426d9f6011bde3ab2c03%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/stephan-el-shaarawy-1992-10-27.png?r=1408521412	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/stephan-el-shaarawy-1992-10-2734a0.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:13	35969/35969	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:39%20GMT	https://analytics.soccerment.com/en/player/245414/nicolo-zaniolo-1999-07-02	F:Versus/versus/analytics.soccerment.com/en/player/245414/nicolo-zaniolo-1999-07-02.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:14	10269/10269	---M--	200	added ('OK')	image/png	etag:%2261a5e28be1d61167c825c3a5706f3904%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/nicolo-zaniolo-1999-07-02.png?r=1535067140	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/nicolo-zaniolo-1999-07-022684.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:16	33287/33287	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:42%20GMT	https://analytics.soccerment.com/en/player/179369/carles-perez-1998-02-16	F:Versus/versus/analytics.soccerment.com/en/player/179369/carles-perez-1998-02-16.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:17	14961/14961	---M--	200	added ('OK')	image/png	etag:%22b998d98c7473d01f09933f7de8331365%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/carles-perez-1998-02-16.png?r=1033996389	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/carles-perez-1998-02-16aaab.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:19	33481/33481	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:45%20GMT	https://analytics.soccerment.com/en/player/78638/sergio-oliveira-1992-06-02	F:Versus/versus/analytics.soccerment.com/en/player/78638/sergio-oliveira-1992-06-02.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:20	14314/14314	---M--	200	added ('OK')	image/png	etag:%22eb82f906db8554ac9e1fe360dd28af4b%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/sergio-oliveira-1992-06-02.png?r=122130751	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/sergio-oliveira-1992-06-027d3a.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:22	33212/33212	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:48%20GMT	https://analytics.soccerment.com/en/player/557021/felix-ohene-gyan-2003-01-19	F:Versus/versus/analytics.soccerment.com/en/player/557021/felix-ohene-gyan-2003-01-19.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:23	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=2094826940	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/00753.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:25	34425/34425	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:51%20GMT	https://analytics.soccerment.com/en/player/154043/ainsley-maitland-niles-1997-08-29	F:Versus/versus/analytics.soccerment.com/en/player/154043/ainsley-maitland-niles-1997-08-29.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:26	10564/10564	---M--	200	added ('OK')	image/png	etag:%2211df0a666da11721561597883e2c7c61%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/ainsley-maitland-niles-1997-08-29.png?r=1934822659	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/ainsley-maitland-niles-1997-08-29a846.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:28	33275/33275	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:54%20GMT	https://analytics.soccerment.com/en/player/466147/nicola-zalewski-2002-01-23	F:Versus/versus/analytics.soccerment.com/en/player/466147/nicola-zalewski-2002-01-23.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:29	16089/16089	---M--	200	added ('OK')	image/png	etag:%228d314b281a5af16a4263e7eaa25e97cd%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/nicola-zalewski-2002-01-23.png?r=491095327	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/nicola-zalewski-2002-01-233ff7.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:30	33861/33861	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:56%20GMT	https://analytics.soccerment.com/en/player/212533/amadou-diawara-1997-07-17	F:Versus/versus/analytics.soccerment.com/en/player/212533/amadou-diawara-1997-07-17.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:31	11089/11089	---M--	200	added ('OK')	image/png	etag:%221294957c36ba870faf3a0e7eefc1f051%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/amadou-diawara-1997-07-17.png?r=1040002817	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/amadou-diawara-1997-07-171d8c.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:33	32844/32844	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:13:59%20GMT	https://analytics.soccerment.com/en/player/558973/cristian-volpato-2003-11-15	F:Versus/versus/analytics.soccerment.com/en/player/558973/cristian-volpato-2003-11-15.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:35	13549/13549	---M--	200	added ('OK')	image/png	etag:%22265fdfea146b51c631328af01d703e61%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/cristian-volpato-2003-11-15.png?r=1557629674	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/cristian-volpato-2003-11-15c620.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:36	32746/32746	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:03%20GMT	https://analytics.soccerment.com/en/player/466148/edoardo-bove-2002-05-16	F:Versus/versus/analytics.soccerment.com/en/player/466148/edoardo-bove-2002-05-16.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:37	14213/14213	---M--	200	added ('OK')	image/png	etag:%22667a08ac39e262d040e64d2217fb8fbd%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/edoardo-bove-2002-05-16.png?r=143638852	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/edoardo-bove-2002-05-16f553.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:39	33227/33227	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:05%20GMT	https://analytics.soccerment.com/en/player/477632/ebrima-darboe-2001-06-06	F:Versus/versus/analytics.soccerment.com/en/player/477632/ebrima-darboe-2001-06-06.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:40	17199/17199	---M--	200	added ('OK')	image/png	etag:%22ce832685ef31d5afb6764c7479a22806%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/ebrima-darboe-2001-06-06.png?r=1892516968	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/ebrima-darboe-2001-06-06e87a.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:43	32292/32292	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:08%20GMT	https://analytics.soccerment.com/en/player/84161/leonardo-spinazzola-1993-03-25	F:Versus/versus/analytics.soccerment.com/en/player/84161/leonardo-spinazzola-1993-03-25.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:44	10367/10367	---M--	200	added ('OK')	image/png	etag:%223f70a594d07bbb4eedf7b41c537c722c%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/leonardo-spinazzola-1993-03-25.png?r=1604905562	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/leonardo-spinazzola-1993-03-25c219.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:46	31715/31715	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:11%20GMT	https://analytics.soccerment.com/en/player/550257/davide-mastrantonio-2004-01-16	F:Versus/versus/analytics.soccerment.com/en/player/550257/davide-mastrantonio-2004-01-16.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:46	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=1435409569	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/04de3.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:48	31602/31602	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:14%20GMT	https://analytics.soccerment.com/en/player/563386/maissa-ndiaye-2002-01-28	F:Versus/versus/analytics.soccerment.com/en/player/563386/maissa-ndiaye-2002-01-28.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:49	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=540426035	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/0c46a.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:51	31579/31579	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:17%20GMT	https://analytics.soccerment.com/en/player/566043/jan-oliveras-2004-07-07	F:Versus/versus/analytics.soccerment.com/en/player/566043/jan-oliveras-2004-07-07.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:52	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=1320512096	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/08fdc.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:54	32958/32958	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:20%20GMT	https://analytics.soccerment.com/en/player/566041/dimitrios-keramitsis-2004-07-01	F:Versus/versus/analytics.soccerment.com/en/player/566041/dimitrios-keramitsis-2004-07-01.html	(from https://analytics.soccerment.com/en/team/roma)
23:48:55	13697/13697	---M--	200	added ('OK')	image/png	etag:%22611f06cf5b16109d3e9d8c98afb71958%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/dimitrios-keramitsis-2004-07-01.png?r=552321428	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/dimitrios-keramitsis-2004-07-01316b.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:55	5756/5756	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2014%20Apr%202022%2018:14:22%20GMT	https://analytics.soccerment.com/en/player/563811/joel-voelkerling-persson-2003-01-15	F:Versus/versus/analytics.soccerment.com/en/player/563811/joel-voelkerling-persson-2003-01-15	(from https://analytics.soccerment.com/en/team/roma)
23:48:56	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=1817807445	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/0964b.png	(from https://analytics.soccerment.com/en/team/roma)
23:48:57	5756/5756	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2014%20Apr%202022%2018:14:25%20GMT	https://analytics.soccerment.com/en/player/466151/mory-bamba-2002-06-01	F:Versus/versus/analytics.soccerment.com/en/player/466151/mory-bamba-2002-06-01.47f.delayed	(from https://analytics.soccerment.com/en/team/roma)
23:48:59	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=105958056	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/0972e.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:00	5756/5756	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2014%20Apr%202022%2018:14:27%20GMT	https://analytics.soccerment.com/en/player/215975/stefano-greco-1999-02-21	F:Versus/versus/analytics.soccerment.com/en/player/215975/stefano-greco-1999-02-21.481.delayed	(from https://analytics.soccerment.com/en/team/roma)
23:49:01	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=1817323845	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/06673.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:03	31712/31712	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:29%20GMT	https://analytics.soccerment.com/en/player/511181/amir-feratovic-2002-06-08	F:Versus/versus/analytics.soccerment.com/en/player/511181/amir-feratovic-2002-06-08.html	(from https://analytics.soccerment.com/en/team/roma)
23:49:04	14075/14075	---M--	200	added ('OK')	image/png	etag:%2266dea7d4b4a1dc2efb8989b2de20f517%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/amir-feratovic-2002-06-08.png?r=638023555	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/amir-feratovic-2002-06-085d4a.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:04	5756/5756	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2014%20Apr%202022%2018:14:32%20GMT	https://analytics.soccerment.com/en/player/515601/javier-vicario-2002-01-01	F:Versus/versus/analytics.soccerment.com/en/player/515601/javier-vicario-2002-01-01	(from https://analytics.soccerment.com/en/team/roma)
23:49:05	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=664155586	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/0b2fa.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:06	5756/5756	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2014%20Apr%202022%2018:14:34%20GMT	https://analytics.soccerment.com/en/player/536432/raul-morichelli-2002-07-25	F:Versus/versus/analytics.soccerment.com/en/player/536432/raul-morichelli-2002-07-25.487.delayed	(from https://analytics.soccerment.com/en/team/roma)
23:49:07	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=767365313	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/09ec4.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:10	32076/32076	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:36%20GMT	https://analytics.soccerment.com/en/player/109100/ante-coric-1997-04-14	F:Versus/versus/analytics.soccerment.com/en/player/109100/ante-coric-1997-04-14.html	(from https://analytics.soccerment.com/en/team/roma)
23:49:11	14665/14665	---M--	200	added ('OK')	image/png	etag:%221f702f43763adedb42980d4af859dd5e%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/ante-coric-1997-04-14.png?r=1739857198	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/ante-coric-1997-04-141f6b.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:13	31634/31634	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:38%20GMT	https://analytics.soccerment.com/en/player/429694/lorenzo-valeau-1999-03-05	F:Versus/versus/analytics.soccerment.com/en/player/429694/lorenzo-valeau-1999-03-05.html	(from https://analytics.soccerment.com/en/team/roma)
23:49:13	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=434201178	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/0bf3e.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:16	31727/31727	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:41%20GMT	https://analytics.soccerment.com/en/player/248670/alessio-riccardi-2001-04-03	F:Versus/versus/analytics.soccerment.com/en/player/248670/alessio-riccardi-2001-04-03.html	(from https://analytics.soccerment.com/en/team/roma)
23:49:16	13404/13404	---M--	200	added ('OK')	image/png	etag:%22ddf349e480ed8c9623f92b39778cb2ee%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/alessio-riccardi-2001-04-03.png?r=2056588345	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/alessio-riccardi-2001-04-030505.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:18	31633/31633	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:44%20GMT	https://analytics.soccerment.com/en/player/515598/lamine-tall-2001-12-05	F:Versus/versus/analytics.soccerment.com/en/player/515598/lamine-tall-2001-12-05.html	(from https://analytics.soccerment.com/en/team/roma)
23:49:19	15621/15621	---M--	200	added ('OK')	image/png	etag:%229dd291aa2d6e9379ca8bfe1da75ca35e%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/lamine-tall-2001-12-05.png?r=1242228371	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/lamine-tall-2001-12-05b5a0.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:20	34074/34074	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:47%20GMT	https://analytics.soccerment.com/en/player/49323/steven-nzonzi-1988-12-15	F:Versus/versus/analytics.soccerment.com/en/player/49323/steven-nzonzi-1988-12-15.html	(from https://analytics.soccerment.com/en/team/roma)
23:49:21	10404/10404	---M--	200	added ('OK')	image/png	etag:%229f7dacee567b048892ee6dcc89c2867f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/steven-nzonzi-1988-12-15.png?r=1664817323	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/steven-nzonzi-1988-12-157a0c.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:22	5756/5756	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2014%20Apr%202022%2018:14:49%20GMT	https://analytics.soccerment.com/en/player/530492/antonio-satriano-2003-10-30	F:Versus/versus/analytics.soccerment.com/en/player/530492/antonio-satriano-2003-10-30	(from https://analytics.soccerment.com/en/team/roma)
23:49:23	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=149573102	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/019b2.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:25	31649/31649	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:51%20GMT	https://analytics.soccerment.com/en/player/248666/matteo-cardinali-2001-06-28	F:Versus/versus/analytics.soccerment.com/en/player/248666/matteo-cardinali-2001-06-28.html	(from https://analytics.soccerment.com/en/team/roma)
23:49:26	2102/2102	---M--	200	added ('OK')	image/png	etag:%22f4c4cbcbfab2ef6562cd6aaadbb96d4f%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/0.png?r=521731532	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/0da81.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:27	31611/31611	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:54%20GMT	https://analytics.soccerment.com/en/player/466135/pietro-boer-2002-05-12	F:Versus/versus/analytics.soccerment.com/en/player/466135/pietro-boer-2002-05-12.html	(from https://analytics.soccerment.com/en/team/roma)
23:49:28	13815/13815	---M--	200	added ('OK')	image/png	etag:%2240e5641560131660983269a6520a3c5a%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/pietro-boer-2002-05-12.png?r=1178230584	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/pietro-boer-2002-05-1205e4.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:30	32133/32133	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:56%20GMT	https://analytics.soccerment.com/en/player/235585/daniel-fuzato-1997-07-04	F:Versus/versus/analytics.soccerment.com/en/player/235585/daniel-fuzato-1997-07-04.html	(from https://analytics.soccerment.com/en/team/roma)
23:49:31	13771/13771	---M--	200	added ('OK')	image/png	etag:%2281ec57409438ed7fc4a68e9b95e97931%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/daniel-fuzato-1997-07-04.png?r=1697221254	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/daniel-fuzato-1997-07-0442f9.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:33	32918/32918	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:14:59%20GMT	https://analytics.soccerment.com/en/player/55604/davide-santon-1991-01-02	F:Versus/versus/analytics.soccerment.com/en/player/55604/davide-santon-1991-01-02.html	(from https://analytics.soccerment.com/en/team/roma)
23:49:33	11200/11200	---M--	200	added ('OK')	image/png	etag:%22a309065bed3d212da2677975e59df338%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/davide-santon-1991-01-02.png?r=917311705	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/davide-santon-1991-01-020038.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:34	5756/5756	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2014%20Apr%202022%2018:15:01%20GMT	https://analytics.soccerment.com/en/player/514270/filippo-berti-2003-01-31	F:Versus/versus/analytics.soccerment.com/en/player/514270/filippo-berti-2003-01-31	(from https://analytics.soccerment.com/en/team/roma)
23:49:35	14378/14378	---M--	200	added ('OK')	image/png	etag:%222dfe59a1003380889298793e9fce855d%22	https://soccerment-storage.s3.eu-west-1.amazonaws.com/players/filippo-berti-2003-01-31.png?r=201432943	F:Versus/versus/soccerment-storage.s3.eu-west-1.amazonaws.com/players/filippo-berti-2003-01-313195.png	(from https://analytics.soccerment.com/en/team/roma)
23:49:37	31644/31644	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2018:15:03%20GMT	https://analytics.soccerment.com/en/player/550264/filippo-missori-2004-03-24	F:Versus/versus/analytics.soccerment.com/en/player/550264/filippo-missori-2004-03-24.html	(from https://analytics.soccerment.com/en/team/roma)
